,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200911,4.19,5.27,2.17,7.98,3.45,7.25,1.7,8.23,9.75,3.01,0.51,7.5,5.99,5.83,11.02,9.27,14.98,10.57,3.04,4.57,6.52,5.4,4.36,7.73,11.19,4.47,4.58,7.76,4.39,6.74
200912,3.16,-0.71,3.28,0.21,15.35,-1.97,4.54,2.47,2.39,11.02,6.65,15.7,3.84,5.26,6.39,3.58,-4.35,7.3,-0.75,5.86,6.42,5.45,6.65,4.27,4.58,5.07,1.32,2.67,0.31,-1.93
201001,-1.04,-3.7,-3.32,1.69,1.26,0.77,-3.23,-0.02,-3.97,-8.48,-1.66,-12.49,-6.53,-4.77,0.96,0.59,-15.02,-7.26,-4.76,-4.44,-6.72,-6.9,-8.1,-5.58,-4.21,-2.5,-1.92,-1.01,-0.65,6.5
201002,2.74,0.25,4.39,5.5,-1.88,3.53,6.5,0.38,5.42,15.71,2.87,4.48,8.38,10.41,6.76,3.98,13.21,10.62,2.34,-0.42,2.76,2.98,6.25,3.03,7.82,5.94,4.32,4.57,2.91,2.81
201003,4.26,6.11,6.11,12.75,5.49,2.02,11.55,3.63,7.31,8.04,7.58,11.99,6.4,7.16,8.83,11.09,9.15,1.95,3.28,3.12,7.63,5.09,8.19,5.92,7.96,5.98,6.17,8.44,8.31,6.48
201004,-1.59,-1.77,-2.46,11.95,1.84,1.19,4.36,-2.18,3.12,11.42,10.47,-2.94,6.02,4.5,4.73,2.79,-0.35,-1.97,4.28,2.85,3.41,0.73,3.84,4.18,3.3,3.2,1.83,7.39,1.13,0.83
201005,-5.45,-3.89,-7.66,-7.31,-10.18,-4.22,-5.97,-8.06,-10.06,-9.74,-10.92,-7.47,-10.32,-10.17,-10.04,-9.63,-5.74,-15.11,-10.1,-6.29,-5.86,-8.29,-7.23,-8.92,-5.68,-4.02,-5.84,-4.9,-9.1,-9.53
201006,-2.08,-1.63,3.3,-9.29,-8.47,-3.2,-9.35,-1.67,-7.88,-14.61,-13.03,-13.29,-5.44,-7.13,-9.83,-6.05,-5.83,-9.34,-6.26,-0.7,-3.84,-6.71,-6.04,-2.29,-7.55,-5.24,-10.59,-5.31,-7.23,-1.07
201007,5.08,8.36,10.74,7.78,5.34,4.08,8.28,2.14,14.3,6.49,7.92,8.26,14.14,12.68,16.33,10.34,8.32,14.16,7.45,6.81,9.53,8.15,6.49,7.75,10.66,3.22,4.65,7.12,6.56,4.17
201008,-0.37,-0.02,0.02,-1.28,-10.04,-3.84,-7.49,-1.66,-0.02,-5.53,-6.28,-8.75,-8.21,-6.51,-10.51,-8.18,1.82,-6.39,-3.31,0.37,-1.99,-5.04,-8.41,-6.08,-5.16,-7.55,-4.19,0.37,-8.48,-4.18
201009,1.65,4.94,9.74,14.33,12.83,3.79,17.7,9.01,9.93,13.36,10.25,12.16,16,13.51,14.08,10.33,11.25,13.56,9.04,3.65,7.87,11.46,13.82,9.11,10.21,9.83,13.64,7.51,7.24,8.12
201010,5.87,1.87,5.35,12.71,7.32,4.41,3.44,1.98,8.35,3.22,1.67,4.66,4.44,4.53,9.68,5.96,8.67,6.85,4.5,1.86,4.57,7.67,4.47,3.52,5.47,4.91,1.31,6.11,1.69,-1.51
201011,-1.96,1.96,-3.9,7.47,-3.27,-2.51,9.25,-3.34,0.82,-1.27,2.97,2.93,6.8,3.25,6.76,-0.5,3.16,14.74,5.14,-1.33,-1.89,-2.23,1.03,0.31,2.3,0.19,4.95,4.13,-0.28,-0.59
201012,5.71,3.53,4.23,-0.58,8.32,5.7,0.92,5.44,7.54,4.13,12.35,13.31,10.44,5.68,8.35,4.4,13.88,14.6,9.17,3.22,6.58,7.13,5.22,4.79,3.28,6.79,3.48,-0.29,10.56,7.67
201101,-0.66,-3.59,-3.3,1.65,2.64,-1.01,-3.53,-0.72,1.58,-3.75,4.65,4.02,5.48,3.41,0.59,5,-7.42,1.75,7.17,2.2,0.07,2.42,4.87,3.12,-0.5,2.92,-1.27,-2.76,2.54,5.59
201102,5.13,0.57,8.65,1.97,3.14,1.36,8.48,3.32,4.9,7.13,1.51,3.95,4.1,2.53,-2.43,2.92,1.13,0.17,7.96,2.43,7.4,2.43,3.07,3.32,1.39,2.89,1.41,4.12,2.72,4.71
201103,1.63,3.35,6.34,-0.56,-0.02,0.14,-4.06,2.29,1.96,4.42,2.55,0.76,4.3,1.15,1.54,2.6,0.23,8.62,1.83,0.92,1.68,0.21,-2.51,1.57,3.44,1.39,0.51,1.95,-1.58,-2.42
201104,4.33,3.93,5.37,6.26,0.2,5.02,8.1,6.34,4.48,4.95,0.08,0.52,1.63,0.89,1.72,4.17,-0.61,-2.61,1.78,4,3.3,2.9,3.06,1.75,3.04,4.17,5.18,1.15,0.67,1.31
201105,2.5,0.54,4.52,-0.51,2.45,2.99,0.64,1.95,-3.63,2.79,-2.21,-5.3,-5.83,-6.68,-3.31,-1.8,-5.65,-5.77,-4.47,1.32,0.77,-2.36,-1.27,0.36,-0.28,1.34,0.2,4.49,-2.67,-3.58
201106,-0.32,0.6,-5.6,-1.46,-1.33,-2.7,3.88,-1.88,-0.3,-6.46,-3.3,-1.95,-0.48,0.26,-1.44,0.21,-1.8,-7.06,-2.17,-0.34,-1.39,-1.01,-3.48,-0.59,-0.42,-2.03,-1.38,1.65,-2.31,-2.01
201107,-0.48,-2.98,2.84,4.17,-3.58,-2.8,2.37,-3.66,-2.05,-6.24,-6.22,-6.23,-4.74,-9.77,-9.59,-5.96,0.31,0.62,0.5,-0.33,-4.95,0.13,-1.57,-6.67,-5.14,-4.54,-0.08,-0.11,-3.91,-4.77
201108,-1.83,2.26,0.34,-5.64,-6.62,0.62,-5.81,-3.16,-8.36,-6.96,-8.59,-13.21,-8.14,-7.64,-12,-7.27,-1.92,-19.61,-9.67,0.17,-5.06,-6.67,-7.23,-5.8,-7.05,-4.08,-3.35,-0.69,-9.33,-4.7
201109,-4.72,-3.84,-4.9,-19.53,-8.34,-3.74,-5.21,-3.95,-15.86,-14.34,-15.92,-20.57,-16.41,-13.11,-14.08,-4.88,-23.24,-29.94,-11.74,-1.61,-5.77,-4.9,-5.37,-10.27,-9.29,-8.15,-2.85,-5.37,-11.29,-5.24
201110,5.5,1.91,7.59,15.53,9.82,4.27,16.54,5.54,18.2,14.29,22.31,18.15,22.94,17.4,23.94,11.11,20.14,28.37,15.93,6.7,7.59,11.99,12.07,11.01,15.09,13.8,9.1,10.14,13.5,9.26
201111,0.4,0.51,7.16,-2.69,-0.55,0.73,-3.72,1.3,-0.82,-1.07,2.79,-1.45,2.25,6.75,-7.92,1.86,1.12,-6.31,2.39,1,0.3,-1.81,-1.99,1.05,1.35,1.13,0.82,2.41,-3.16,-1.26
201112,0.54,3.97,3.61,-4.72,3.66,2.12,-2.31,3.51,0.1,0.81,-0.94,-5.25,-3.97,-4.71,-1.7,0.36,-7.3,-13.66,-0.01,2.93,3.13,-1.6,-0.75,1.06,1.17,-0.01,0.32,4.01,1.76,3.78
201201,3,-2.32,-4.66,12.26,0.92,-1.15,9.7,3.41,11.3,7.03,7.87,12.34,12.62,9.86,13.13,4.9,14.68,1.43,1.02,-2.71,2.37,5.93,10.67,4.57,6.64,6.14,4.03,3.23,7.37,3.85
201202,1.31,0.78,10.53,5.93,2.96,6.56,6.38,1.26,2.17,5.84,5.56,-2.69,4.53,0.71,5.16,4.39,-5.09,-1.73,6.68,1.31,4.85,5.18,7.4,3.74,-1.47,1.53,3.46,2.82,6.51,2.02
201203,1.93,6.04,4.92,4,2.43,1.56,1.59,3.94,2.87,4.51,2.36,0.65,-2.28,2.13,0.15,-0.05,-6.74,-12.25,-3.08,1.48,2.31,3.44,5.33,1.56,0.62,2.99,5.23,3.97,7,3.65
201204,0.55,1.34,1.83,-2.08,-2.51,-2.07,-0.07,0.61,1.16,-0.15,-0.15,-4.26,-1.63,-1.33,-7.37,0.17,-1.39,2.42,-1.64,1.73,1.75,-0.65,-3.24,-0.71,1.54,-0.21,1.35,0.83,-2.35,-1.37
201205,-2.39,-0.25,-3.61,-12.22,-8.64,-4.65,-5.67,-3.25,-8.43,-2.6,-6.7,-14.56,-11.13,-7.41,-7.64,-7.62,-12.6,-23.66,-10.3,-0.91,-0.81,-7.57,-8.15,-5.82,-2.1,-6.17,-2.08,-4.47,-9.21,-3.21
201206,2.12,5.74,5.93,0.38,7.09,-0.01,-10.41,6.83,3.13,2.19,4.6,4.76,0.03,-1.28,-4.4,2.69,7.19,1.95,5.84,3.4,7.05,4.48,1.68,2.62,4.23,2.75,3.06,-2.31,4.62,6.48
201207,-0.09,2.05,3.94,-8.55,0.8,3.57,2.04,1.63,-0.97,-0.75,-2.22,-1.32,1.43,2.32,-0.27,-1.39,-3.39,-10.56,3.07,3.62,4.14,-1.21,0.71,1.15,-0.88,0.46,2.34,-3.39,-1.1,0.87
201208,-0.43,0.28,-2.94,7.24,6.02,3.21,8.16,0.98,2.96,8.07,7.87,-1.21,4.13,3.88,4.13,2.91,6.27,0.31,2.4,-3.44,0.97,3.98,5.4,2.32,-1.48,0.4,3.44,1.64,4.18,-0.3
201209,1.63,-1.04,-0.03,5.61,5.66,2.61,-0.4,4.69,1.48,5.37,5.38,3.84,2.01,-1.21,3.6,-0.65,9.99,2.06,3.86,2.11,4.86,3.02,-0.28,2.5,-2.15,0.45,1.84,3.72,3.64,6.08
201210,-1.85,-1.9,-2.52,1.48,-0.9,1.07,-1.11,-1.91,-2.46,4.73,3.33,-0.78,-0.81,1.4,5.93,0.7,0.76,20.5,-2.23,1.09,-2.4,-4.67,-7.26,-2.23,3.18,2.59,-0.95,-4.92,1.91,-3.39
201211,3.91,1.95,3.27,2.07,-2.53,1.3,3.93,1.5,3.2,4.06,1.55,2.58,1.61,4.58,3.37,3.95,-3.09,-11.26,-1.34,-3.76,0.07,1.29,1.68,3.51,0.24,2.31,1.06,2.64,-0.95,1.01
201212,-1.48,-0.9,-5.58,3.38,5.37,-1.71,-0.17,-0.53,4.45,3.53,4.78,6.6,4.16,3.67,7.97,2.55,-1.33,7.67,1.22,0.08,1.15,1.86,-0.6,3.31,3.07,2.03,-2.16,1.88,4.43,1.07
201301,5.49,5.12,5.61,13.34,5.3,8.86,2.31,8.08,4.98,9.2,9.58,4.2,8.06,7.27,1.64,2.81,0.65,-3.72,7.66,5.05,4.85,6.24,-0.85,5.63,8.52,6.48,5.4,5.34,6.24,6.56
201302,3.84,5.08,2.2,-0.25,-6.96,3.08,1.47,1.32,-0.88,5.65,-0.82,-2.69,-1.07,0.96,-0.19,3.78,-7.58,-8.1,0.79,2.2,2.29,1.03,0.39,4.61,3.56,2.04,0.58,0.88,1.18,4.17
201303,6.55,5.31,2.72,7.8,7.72,2.26,2.77,6.51,1.2,8.91,4.32,2.09,0.45,0.63,3.57,5.69,0.88,0.86,2.09,5.68,5.64,2.76,3.01,5.55,4.72,3.46,4.78,5.29,4.52,2.31
201304,2.85,3.54,4.4,4.42,-0.19,1.21,9.05,2.6,3.97,1,-3.06,-4.38,-1.18,-1.41,4.45,0.35,-10.55,-5.66,-1.32,5.13,4.3,1.67,-0.85,0.02,-0.06,0.21,3.22,2.54,1.62,0.15
201305,-3.47,-1.48,-2.97,2.26,4.74,-0.22,1.1,1.62,3.54,0.71,5.2,3.87,5.37,4.05,11.08,6.35,0.23,0.5,3.09,-7.11,-1.8,3.79,5.4,2.21,2.69,3.87,2.39,-0.32,7.22,5.07
201306,0.87,0.9,-2.26,-3.88,2.1,-0.65,0.74,-1.37,-4.95,2.28,-6.45,-4.7,-3.49,-3.27,0.36,1.05,-9.6,-23.2,-2.12,0.82,2.09,-2.28,-3.39,-0.84,-1.36,-0.54,-0.43,1.67,-0.48,-0.81
201307,3.19,2.72,1.76,4.86,12.2,5.15,1.68,8.08,6.41,11.91,3.8,7.04,4.57,9.71,9.7,6.86,0.16,10.54,5.11,4.58,3.42,4.58,7.12,7.15,3.9,6.41,6.4,2.9,6.52,4.88
201308,-3.77,-3.94,-4.85,2.74,-5.21,-2.89,-1.92,-3.68,-0.63,-3.4,-4.24,-2.85,-0.35,-1.97,-1.21,-2.83,4.59,3.73,-1.96,-4.42,-3.29,-0.44,-0.49,-2.96,-2.78,-2.51,-4.88,-2.18,-4.25,-3.71
201309,0.36,1.28,4.27,9.99,6.24,0.76,7.27,4.16,5.19,8.47,7.54,8.35,6.08,7.1,6.74,8.52,1.35,2.56,1.95,1.04,4.28,5.24,2.69,2.84,5.85,5.66,4.44,4.07,3.01,3.4
201310,4.62,6.33,5.36,4.4,7.2,6.31,2.46,3.56,3.88,4.42,4.66,8.23,1.37,5.5,-0.13,5.34,5.61,9.9,4.73,3.34,5.81,3.14,4.61,6.25,5.73,5.83,5.41,3.83,3.29,4.7
201311,1.52,1.13,-2.42,3.24,0.55,3.87,6.86,4.49,1.2,4.27,3.75,1.69,1.49,3.38,1.71,4.76,-5.57,-3.52,0.9,-1.8,0.09,3.42,3.59,3.64,5.32,3.87,3.74,3.39,6.11,1.98
201312,3.05,-0.41,2.98,7,7.79,-1.96,1.04,0.62,4.98,3.72,4.94,6.56,5.27,3.23,1.62,3.12,6.9,7.89,2.98,1.79,3.97,4.45,3.52,2.91,2.31,2.56,0.08,-0.28,2.62,3.31
201401,-5.4,-0.46,-8.33,-0.91,-6.93,-6.13,-7.69,1.88,-3.82,-2.72,-4.07,-5.5,-4.47,-2.73,-2.55,-3.44,-6.69,-7.61,-6.89,2.49,-3.8,-0.72,-2.79,-4.1,-1.72,-2.41,-7.6,-4.62,-4.25,-6.52
201402,3.76,1.57,3.35,8.55,6.87,3.39,5.4,6.48,7.81,0.84,6.34,2.57,5.95,3.81,8.72,4.15,6.39,4.66,5.67,3.08,2.56,5.48,4.66,5.2,2.11,4.53,5.8,4.74,3.23,2.76
201403,2.75,4.79,4.08,-5.75,-0.88,1.85,-0.08,-2.56,0.64,-0.15,-2.77,3.63,0.98,0.09,-1.13,-1.22,-0.6,-2.99,2.51,2.68,0.17,-2.49,1.57,-0.25,2.76,0.42,-1.22,1.69,2.53,3.79
201404,1.3,1.55,5.69,-3.84,-1.83,2.87,-3.71,-0.41,0.05,0.42,-3.06,0.66,1.31,-0.83,0.14,1.27,2.93,9.06,5.64,3.98,0.39,-2.83,0.95,0.72,1.15,-0.57,-0.85,-1.35,-3.57,2.77
201405,4.15,3.29,3.99,3.18,-1.59,-0.69,1.99,1.87,2.69,2.76,1.42,-1.75,0.5,-0.52,1.75,1.97,-2.17,-7.31,0.97,0,4.1,2.4,4.43,2.78,5.48,3.49,0.24,2.35,1.7,-0.38
201406,1.59,2.85,-1.16,1.92,8.87,-1.32,-0.15,2.9,0.78,7.75,2.38,4.87,5.48,3.58,4.09,-2.06,6.32,3.87,4.13,5.41,1.54,2.25,3.45,1.72,1.52,0.98,1.02,2.64,3.1,0.1
201407,-5.81,-2.95,-3.26,-3.73,-1.53,-2.86,-0.73,-0.3,-3.22,-5.72,-8.95,2.41,-6.08,-6.56,-3.85,-5.71,1.93,-11.15,-3.46,-6.4,0.79,0.55,-0.46,-4.1,-2.17,-2.87,-1.75,-3.21,-2.07,-2.57
201408,6.41,5.49,4.64,-1.91,2.65,5.93,3.48,5.54,4.39,10.18,6.87,6.12,5.26,3.43,4.29,5.72,1.34,4.16,2.29,5.31,0.32,3.49,5.12,3.4,4.55,4.73,5.77,2.39,3.85,6.21
201409,-0.6,0.82,2.02,-4.4,-7.14,-0.03,4.01,-0.22,-2.13,-2.35,-6.5,-4.74,-6.83,-4.81,-10.05,-0.98,-10.77,-14.45,-7.78,-3.37,-1.44,-1.31,-1.84,-3.51,0.43,-2.24,-1.52,-0.56,-0.55,-0.01
201410,1.74,3.24,5.85,0.4,3.06,4.28,1.44,5.9,-1.1,2.03,4.01,2.22,2.21,3.15,1.97,1.16,-9.29,-6.3,-4.21,6.71,1.31,0.59,2.99,6.4,6.58,3.42,3.34,1.29,3.78,1.65
201411,5.66,4.36,0.99,-0.5,1.09,3.2,8.94,2.52,2.2,7.57,1.52,-2.33,-1.13,-0.11,5.29,4.66,-0.87,3.97,-9.75,0.26,2.46,2.14,6.45,4.82,6.27,2.08,9.05,5.69,1.8,3.82
201412,-2.54,-4.36,-2.89,-4.81,1.81,0.27,-0.69,-0.82,0.85,-0.31,-0.06,-6.66,-1.16,-0.99,0.62,-0.55,-6.39,-16.48,0.72,1.86,-2.04,-0.62,-1.64,2.1,1.48,0.51,2.23,-0.49,2.14,-0.29
201501,-1.64,0.88,3.07,0.2,-2.02,-4.67,-3.92,1.59,-2.1,2.07,-5.03,-9.48,-7.57,-5.43,-6.29,0.96,-4.34,-17.48,-4.21,1.24,-4.47,-4.61,-2.26,-2.44,-4.36,-2.37,-0.2,0.8,-7.76,-4
201502,4.46,4.5,5.46,5.69,9.13,3.58,5.95,4.24,8.08,13.35,8.16,3.57,6.28,5.54,8.98,6.25,14.72,15.04,4.65,-4.35,8.91,8.07,8.44,6.71,2.71,5.04,5.65,6.81,8,5.73
201503,-0.71,-2.08,-8.47,-2.43,0.45,-2.29,1.18,0.76,-3.45,3.32,1.23,-2.88,-3.62,-0.53,-0.42,-1.29,-6.97,-18.65,-2.36,-0.32,-2.11,-1.54,-3.08,-1.73,-3.01,0.59,0.99,-0.25,0.2,-1.66
201504,-0.11,-0.49,6.01,4.16,-4.1,-2.67,-1.65,-1.42,1.15,-5.96,-3.1,4.08,2.29,1.41,0.15,-2.85,12.63,10.79,6.65,0.28,3.6,2.54,-0.06,-2.64,-1.66,-1.29,-2.89,0.55,0.73,0.61
201505,1.93,1.98,1.45,0.74,2.16,-0.04,-0.24,4.91,1.21,4.38,1.8,-3.87,0.16,2.89,1.17,1.76,-5.3,-17.09,-5.05,-0.46,0.33,-0.09,4.1,1.34,-3.45,1.48,0.56,1.6,3.12,0.94
201506,-1.95,-1.66,-2.57,1.22,-0.86,-0.54,4,0.16,-2.78,4.1,0.49,-5.35,-0.97,-3.48,-2.41,-2.84,-6.36,-23.5,-3.67,-5.29,-0.52,-2.07,-4.86,-2.83,-3.54,-2.55,-0.49,0.33,1.48,-3.04
201507,4.23,3.54,9.74,6.15,-2.54,1,5.8,3.49,-4.91,-0.7,1.14,-8.25,-5.75,-4.19,-3.12,-1.48,-13.37,-26.35,-8.89,2.65,1.55,5.07,-0.82,-0.54,3.15,-1.12,5.97,4.26,1.94,2.54
201508,-4.33,-3.09,-4.01,-7.15,-8.22,-7.11,-3.81,-8.37,-7.28,-3.07,-2.22,-4.4,-3.63,-9,-6.1,-5.04,-1.43,8.09,-3.7,-4.06,-8.38,-5.25,-6.3,-5.7,-6.5,-4.17,-5.49,-6.42,-6.53,-4.96
201509,-1.18,2.58,2.5,-10,-5.06,-0.3,0.35,-6.95,-8.26,-5.9,-6.59,-10.62,-9.05,-8.81,-2.52,-2.57,-6.02,-36.71,-5.55,-0.5,-2.49,-1.44,-1.71,-2.68,-0.79,-5.8,-1.74,0.58,-3.18,-1.17
201510,5.93,8.07,10.85,14.75,12.01,6,0.74,7.5,16.63,7.89,5.4,5.9,8.66,7.99,6.01,9.27,8.88,-31.06,12.38,2.09,9.07,11.12,8.54,10.21,6.56,5.13,4.53,5.04,5.78,8.22
201511,0.35,-0.69,-3.03,-0.4,-1.27,-1.22,-1.35,0.57,1.69,-2.61,4.67,-0.89,2.02,1.39,1.98,-0.4,-6.13,9.97,1.04,-3.44,-2.02,2.04,0.33,-0.02,-1.14,2.91,0.64,-0.98,2.18,0.52
201512,1.86,0.33,1.57,-1.74,-6.1,2.08,-4.2,0.29,-4.73,-2.62,-5.27,-2.64,-5.77,-0.22,-4.12,-1.81,-6.44,-7.41,-9.66,-2.36,-2.97,-1.21,-4.62,-3.7,-4.98,-1.68,0.84,-0.88,-2.88,1.16
201601,-1.7,-0.18,4.41,-8.14,-5.23,0.45,1.73,-10.13,-11.07,-5.31,-8.6,-9.7,-4.95,-8.24,-13.27,-9.64,-5.15,-3.38,-4.35,4.67,0.34,-5.15,-7.73,-5.25,-8.76,-8.37,-4.48,-0.67,-9.79,-3.71
201602,0.92,-2.35,0.95,4.1,-1.19,-0.14,1.28,-0.98,6.85,0.63,2.09,7.38,4.92,3.57,4.09,3.49,12.57,6.23,-3.03,1.75,0.95,-2.32,1.46,3.02,7.1,4.45,-0.43,0.79,-3.01,2.25
201603,4.74,5.66,4.92,8.9,7.18,4.81,2.55,3.96,8.38,3.6,11.48,17.74,9.63,9,10.6,4.06,13.27,25.38,10.86,7.86,6.13,7.82,8.81,8.19,6.85,6.14,6,5.38,6.62,7.17
201604,0.65,0.37,-0.28,-6.42,1.96,-0.63,-2.19,4.95,3.78,1.54,0.42,9.86,3.64,2.41,1.61,5.11,16.07,29.64,9.16,-0.8,0.67,-2.69,-5.42,0.81,-1.12,0.13,-0.35,-2.37,4.15,-0.05
201605,2.05,-0.9,0.82,5.55,-0.73,0.29,-4.8,2.41,-1.3,-1.69,3.47,-8.49,0.35,-0.98,-2.51,-1.76,-5.15,1.57,-0.61,2.24,0.29,4.67,5.56,1.79,-2.17,1.6,1.22,-1.43,2.2,-1.47
201606,4.77,5.32,6.96,-4.48,-0.63,3.38,1.81,-0.16,-1.09,-4.67,-1.23,2.56,-0.64,-0.16,-7,0.77,8.31,5.26,2.55,7.42,3.57,-2.03,-1.39,2.11,-2.81,1.63,0.81,1.11,-5.32,3.97
201607,-0.58,1.81,-2.77,6.17,7.44,2.6,1.96,6.16,4.35,9.76,5.59,13.73,6.53,5.17,8.9,4.14,7.6,20.92,-2.81,-0.26,2.24,7.14,7.98,2.66,5.49,3.44,3.86,2.22,4.06,-0.23
201608,-0.51,-0.86,-1.2,0.94,0.35,1.45,1.04,-3.14,2.47,1.66,0.8,-7.67,3.92,0.16,-0.48,0.32,-9.75,-4.53,1.63,-3.77,-3.17,1.16,2.37,2.41,1.1,-1.02,-1.66,-0.28,4.92,1.37
201609,-2.93,1.77,-2.76,4.76,-3.94,0.26,-6.72,0.58,-1.72,-4.88,-2.43,2.46,2.61,1.57,-0.3,-0.63,2.19,7.68,2.83,1.83,0.48,0.71,4.06,-0.64,2.98,-2.62,-0.1,-2.16,-1.49,-3.28
201610,-0.32,-1.68,4.61,5.81,-10.38,-2.94,-5.35,-7.52,-1.87,-7.38,-3.94,-2.92,-4.03,-5.55,-3.26,2.17,0.76,-8.66,-2.97,-0.67,-3.03,-0.5,-2.18,-5.59,-0.74,-8.12,-3.55,-1.95,1.54,-0.61
201611,-4.56,-5.79,-5.12,3.81,7.86,-3.89,1.32,2.4,7.6,7.92,9.8,21.63,12.3,9.48,6.74,8.8,11.67,20.85,9.54,-2.64,6.55,-0.01,2.37,3.98,12.95,9.61,2.82,8.6,13.26,7.44
201612,4.39,2.98,5.42,-3.37,2.04,1.61,-0.81,0.72,0.36,1.71,0.14,-2.15,-0.11,-0.73,4.32,1.41,-1.72,-9.64,2.04,3.61,4.88,0.04,2.08,1.68,0.97,2.21,-0.94,0.52,3.86,2.27
201701,0.97,-0.95,5.65,4.95,1.65,2.61,0.33,2.03,3.83,5.63,3.94,3.49,4.59,4.06,5.45,1.94,12.35,-5.31,-4.3,1.07,3.36,5.47,3.27,2.42,2.05,1.97,0.96,0.7,0.52,-1.56
201702,1.63,6.15,7.98,0.79,-0.36,5.04,2.75,7,3.13,4.08,2.16,9.16,2.35,2.27,0.81,6.32,-8.4,-9.4,-2.42,3.98,-0.03,3.29,6.72,3.29,2.78,2.61,2.88,2.53,4.56,3.33
201703,0.59,0.88,1.06,5.86,-0.89,-0.36,0.76,0.04,2.2,1.29,2.53,-6.19,1.44,0.55,-0.32,-1.8,-2.37,5.52,-1.23,0.37,0.92,1.77,2.38,0.18,-2.88,-1.11,0.85,2.75,-2.33,-1.1
201704,0.81,1.93,-0.09,2.9,-0.68,-0.4,-1.02,0.91,1.33,2.57,0.73,-0.56,3.88,-0.45,1.86,4.62,-1.27,-11.88,-2.7,0.33,0.17,3.83,0.85,2.08,2.23,-3.32,3.41,4.31,0.17,-0.79
201705,1.77,4.3,6.18,3.28,-1.55,1.64,-1.8,-0.26,-0.58,1.77,-2.41,-4.6,2.97,-2.1,-0.48,2.7,-1.1,-5.12,-3.37,2.43,-1.4,3.73,4.54,2.91,2.76,2.53,0.57,7.08,-1.13,-0.85
201706,-2.74,-1.21,-0.94,-0.18,2.73,-0.23,9.29,5.54,2,1.51,4.02,-0.19,-0.25,1.99,3.58,1.78,-0.52,2.27,-0.13,-1.91,-2.45,-0.61,-3.37,1.92,3.43,0.2,-2.48,-2.47,5.95,0.84
201707,1.6,1.22,-5.97,4.97,2.47,1.86,1.35,0.7,1.13,2.24,0.27,1.31,3.15,-0.02,-0.94,7.01,8.59,12.79,1.98,2.99,5.27,4.06,3.05,-2.35,-4.6,-0.85,1.01,-2.4,1.85,0.84
201708,-2.74,1.04,-0.87,-1.23,-6.28,0.09,-4.96,2.59,1.65,1.27,-0.56,1.67,-1.67,-2.68,1.9,2.22,0.93,-0.51,-5.14,2.17,-2.47,1.45,4.92,0.82,0.55,-4.28,-1.71,1.34,-1.29,0.91
201709,0.42,-2.92,-2.04,3.58,3.53,-0.2,1.36,2.09,6.72,0.03,7.58,3.73,9.03,5.59,7.62,2.79,-1.9,1.39,11.04,-1.95,-1.51,0.6,1.07,2.52,6.38,4.65,2.73,0.2,5.27,1.02
201710,0.79,1.3,-2.82,2.03,-1.88,-3.02,2.78,-2.26,5.65,5.42,5.82,2.23,5.56,4.64,2.2,1.92,1.3,2.17,0.44,3.02,-5.55,6.25,7.13,4.39,-1.86,-0.78,3.39,3.88,3.37,-2.45
201711,4.19,4.41,1.41,3.37,10.16,4.69,7.28,2.46,2.15,7.55,7.17,-1.39,2.25,0.5,0.6,4,0.16,8.95,2.89,2.42,4.07,0.26,2.51,4.29,6.86,3.69,9.43,5.31,3.96,0.89
201712,-0.01,4.4,4.96,0.78,1.16,2.41,4.56,-0.15,0.63,-2.22,1.48,13.21,2.42,3.31,-1.23,3.89,11.5,11.68,4.99,-4.98,4.48,0.46,-0.83,-0.86,2.99,4.27,2.51,1.25,1.03,0.71
201801,2.48,-0.11,0.13,17.14,4.46,-2.31,7.15,6.38,1.71,1.6,-0.11,3.6,3.87,2.27,3.57,12.32,3.49,0.91,2.83,-2.81,3.16,9.37,5.5,4.39,2.53,4.81,11.63,2.52,6.13,4.36
201802,-6.76,-6.74,-6.61,0.75,-3.32,-6.67,-1.91,-3.49,-5.16,-12.48,-9.94,-2,-4.18,-5.55,-6.32,-0.01,-3.35,5.87,-10.9,-4.54,-7.05,-1.68,1.95,-5.27,-6.28,-5.38,-4.65,-4.07,-2.59,-4.76
201803,-1.85,1.24,-1.65,-0.3,0.44,1.87,0.68,-2.41,-1.87,-2.16,0.49,-5.87,-1.12,-1.47,-6.7,-5.81,-0.18,-6.49,3.11,3.17,-2.54,-3.25,-2.71,-4.36,0.58,-1.06,-3.24,-0.27,-3.44,-3.33
201804,-1.62,-4.34,-14.17,3.24,-0.6,-5.59,3.29,-0.04,0.77,-9.58,-3.11,3.68,-5.45,-6.59,0.17,-1.74,-3.27,-2.49,10.21,2.78,-2.28,1.18,-2.04,-6.1,0.27,0.83,4.33,3.68,1.15,-1.46
201805,-0.75,-1.23,-1.87,8.94,-0.46,-0.35,3.89,2.37,2.28,-1.42,1.95,5.6,2.97,7.98,3.62,4.42,3.06,11.67,3.36,0.22,-0.83,5.74,7.79,0.79,4.92,1.56,1.33,-2.06,0.38,-0.09
